Date,Open,High,Low,Close
2020-02-11,1.09098,1.09245,1.08908,1.09184
2020-02-12,1.09183,1.0925,1.08648,1.08751
2020-02-13,1.08749,1.08881,1.08334,1.08407
2020-02-14,1.08408,1.08607,1.08267,1.08336
2020-02-16,1.08382,1.08411,1.0838,1.08406
2020-02-17,1.08407,1.08505,1.08286,1.08361
2020-02-18,1.0836,1.08367,1.07851,1.07918
2020-02-20,1.08131,1.08205,1.07821,1.0787
2020-02-21,1.07875,1.08634,1.0787,1.08458
2020-02-23,1.08257,1.08417,1.08174,1.08383
2020-02-24,1.08383,1.08718,1.08049,1.08485
2020-02-25,1.08485,1.089,1.08299,1.08795
2020-02-26,1.08795,1.09085,1.08548,1.08862
2020-02-27,1.08865,1.10056,1.08847,1.09962
2020-02-28,1.09962,1.10529,1.09507,1.1026
2020-03-01,1.10426,1.10737,1.10383,1.10515
2020-03-02,1.10515,1.11844,1.10361,1.11442
2020-03-03,1.11442,1.12089,1.10953,1.11764
2020-03-04,1.11765,1.11873,1.10953,1.1138
2020-03-05,1.1138,1.12447,1.11194,1.12224
2020-03-06,1.12224,1.13546,1.12111,1.1284
2020-03-08,1.13465,1.13963,1.13348,1.13875
2020-03-09,1.13875,1.1496,1.13558,1.1399
2020-03-10,1.1399,1.14249,1.12749,1.13138
2020-03-11,1.13138,1.13664,1.12492,1.12612
2020-03-12,1.12612,1.13332,1.10554,1.11823
2020-03-13,1.11823,1.12212,1.10549,1.10992
2020-03-15,1.10633,1.11991,1.10633,1.11556
2020-03-16,1.11555,1.12365,1.10847,1.11634
2020-03-17,1.11634,1.11891,1.09551,1.1016
2020-03-18,1.10161,1.10449,1.08018,1.09441
2020-03-19,1.09445,1.09488,1.06537,1.06544
2020-03-20,1.06544,1.08308,1.06376,1.06908
2020-03-22,1.07004,1.07066,1.06356,1.06886
2020-03-23,1.06886,1.08274,1.06576,1.07635
2020-03-24,1.07634,1.0888,1.07458,1.0798
2020-03-25,1.0798,1.08936,1.07601,1.08883
2020-03-26,1.0888,1.10587,1.08742,1.10473
2020-03-27,1.10471,1.11465,1.09532,1.11392
2020-03-29,1.11155,1.11438,1.11049,1.11362
2020-03-30,1.11362,1.11382,1.10099,1.10289
2020-03-31,1.10289,1.10426,1.09266,1.10255
2020-04-01,1.10258,1.10361,1.09027,1.09514
2020-04-02,1.09514,1.09643,1.08206,1.0846
2020-04-03,1.0846,1.08552,1.07726,1.07896
2020-04-05,1.08072,1.08214,1.07979,1.08053
2020-04-06,1.08053,1.08353,1.07683,1.07988
2020-04-07,1.07988,1.09261,1.07903,1.08934
2020-04-08,1.08934,1.08968,1.08299,1.08599
2020-04-09,1.08599,1.09516,1.08409,1.09227
2020-04-10,1.09227,1.09521,1.09189,1.0924
2020-04-12,1.09483,1.09483,1.09304,1.09316
2020-04-13,1.09316,1.09677,1.08926,1.092
2020-04-14,1.09198,1.09906,1.0915,1.09834
2020-04-15,1.09834,1.09872,1.08564,1.09038
2020-04-16,1.09036,1.09071,1.08165,1.08586
2020-04-17,1.08586,1.08925,1.0812,1.08696
2020-04-19,1.08626,1.0876,1.08623,1.08636
2020-04-20,1.08634,1.08965,1.08417,1.08638
2020-04-21,1.08638,1.088,1.08166,1.08561
2020-04-22,1.08561,1.0885,1.08031,1.08062
2020-04-23,1.08062,1.08465,1.0756,1.07746
2020-04-24,1.07745,1.08292,1.07269,1.08221
2020-04-26,1.08206,1.08227,1.08145,1.08208
2020-04-27,1.08208,1.08599,1.08113,1.08244
2020-04-28,1.08244,1.08882,1.08097,1.08325
2020-04-29,1.08324,1.08854,1.08307,1.08772
2020-04-30,1.0877,1.09724,1.08329,1.09448
2020-05-01,1.09445,1.1018,1.09343,1.09769
2020-05-03,1.09656,1.09754,1.0953,1.09606
2020-05-04,1.09606,1.09608,1.08948,1.0903
2020-05-05,1.0903,1.09257,1.08257,1.08384
2020-05-06,1.08385,1.08436,1.07819,1.0798
2020-05-07,1.0798,1.08407,1.07664,1.08361
2020-05-08,1.08361,1.08753,1.0815,1.08352
2020-05-10,1.08204,1.08394,1.08204,1.08374
2020-05-11,1.08376,1.08503,1.08003,1.08091
2020-05-12,1.08091,1.08848,1.07842,1.08453
2020-05-13,1.08453,1.08963,1.08114,1.08208
2020-05-14,1.08208,1.08236,1.07746,1.08059
2020-05-15,1.08059,1.08507,1.07887,1.08129
2020-05-17,1.07926,1.0823,1.07926,1.08185
2020-05-18,1.08185,1.09269,1.07998,1.09138
2020-05-19,1.09138,1.09758,1.0902,1.09258
2020-05-20,1.09259,1.09989,1.09259,1.09795
2020-05-21,1.09795,1.10081,1.09371,1.0949
2020-05-22,1.09491,1.09535,1.08852,1.08979
2020-05-24,1.08925,1.0908,1.08925,1.09078
2020-05-25,1.09077,1.09143,1.08704,1.09014
2020-05-26,1.09014,1.09956,1.08968,1.09783
2020-05-27,1.09783,1.10306,1.09337,1.10164
2020-05-28,1.10164,1.10932,1.09915,1.10777
2020-05-29,1.10775,1.11447,1.10697,1.10946
2020-05-31,1.11135,1.11194,1.11024,1.11153
2020-06-01,1.11156,1.11538,1.11003,1.11251
2020-06-02,1.11253,1.11957,1.11151,1.1185
2020-06-03,1.11848,1.12577,1.11794,1.12348
2020-06-04,1.12348,1.13621,1.11947,1.13355
2020-06-05,1.13357,1.13835,1.12783,1.12877
2020-06-07,1.1293,1.13195,1.12906,1.1316
2020-06-08,1.1316,1.13182,1.12682,1.13039
2020-06-09,1.13039,1.13636,1.12408,1.13319
2020-06-10,1.13318,1.1422,1.13226,1.13665
2020-06-11,1.13666,1.14034,1.12855,1.12878
2020-06-12,1.12879,1.13403,1.12124,1.12604
2020-06-14,1.12326,1.12579,1.12264,1.12514
2020-06-15,1.12515,1.13378,1.12266,1.13375
2020-06-16,1.13376,1.13532,1.12279,1.12648
2020-06-17,1.12647,1.12938,1.12072,1.12419
2020-06-18,1.12419,1.12612,1.11854,1.12077
2020-06-19,1.12077,1.12542,1.11681,1.11767
2020-06-21,1.11831,1.11874,1.11683,1.11765
2020-06-22,1.11765,1.12806,1.11736,1.12774
2020-06-23,1.12773,1.13484,1.12328,1.13123
2020-06-24,1.13123,1.13256,1.12482,1.12498
2020-06-25,1.12498,1.12594,1.11901,1.12177
2020-06-26,1.12177,1.12391,1.11951,1.1218
2020-06-28,1.12146,1.12269,1.12136,1.12218
2020-06-29,1.1222,1.12877,1.12193,1.12467
2020-06-30,1.12466,1.12617,1.11909,1.12333
2020-07-01,1.12331,1.12747,1.11845,1.12507
2020-07-02,1.12505,1.13022,1.12229,1.12369
2020-07-03,1.12371,1.12521,1.1219,1.12447
2020-07-05,1.12426,1.1249,1.12361,1.12461
2020-07-06,1.12462,1.13451,1.12462,1.1312
2020-07-07,1.13119,1.1332,1.12585,1.1274
2020-07-08,1.12743,1.13512,1.12618,1.13367
2020-07-09,1.13367,1.13702,1.12797,1.12875
2020-07-10,1.1288,1.13242,1.12544,1.12996
2020-07-12,1.1304,1.13169,1.13007,1.13082
2020-07-13,1.13082,1.13744,1.13004,1.13443
